FitnessStagnationTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
20,0,0,2782,20,7,3,6,6954.061790314534,6954.168455269353,12444.9037
20,0,0,2822,20,7,3,5,6954.061790314534,6954.209332990406,9725.9862
20,0,0,1132,20,7,3,4,6954.061790314534,6954.307516253365,3689.5446
20,0,0,1434,20,7,3,3,6954.061790314534,6954.9368925948875,4240.784
20,0,0,986,20,7,3,2,6954.061790314534,6958.021944144822,2647.3669
20,0,0,966,20,7,3,1,6954.061790314534,6956.878448,2626.8634
20,0,0,2452,20,7,3,0,6954.061790314534,6954.240362773753,5919.994
10,0,0,756,20,7,3,9,6954.061790314534,6956.6773403328225,1686.6301
10,0,0,1406,20,7,3,8,6954.061790314534,6956.6773403328225,2826.8462
10,0,0,1040,20,7,3,7,6954.061790314534,6957.089657774307,1911.0982
10,0,0,424,20,7,3,6,6954.061790314534,6966.932819,765.8802
10,0,0,316,20,7,3,5,6954.061790314534,6976.809295769776,593.6844
10,0,0,626,20,7,3,4,6954.061790314534,6954.262065386328,1150.1595
10,0,0,750,20,7,3,3,6954.061790314534,6958.142400012053,1426.9966
10,0,0,1028,20,7,3,2,6954.061790314534,6954.098754,1780.8898
10,0,0,462,20,7,3,1,6954.061790314534,6955.128949826106,770.8143
10,0,0,648,20,7,3,0,6954.061790314534,6959.556093138303,1077.997
5,0,0,160,20,7,3,9,6954.061790314534,6976.809295769776,284.8161
5,0,0,368,20,7,3,8,6954.061790314534,6959.782686864561,611.3302
5,0,0,316,20,7,3,7,6954.061790314534,6958.021944144822,434.5756
5,0,0,158,20,7,3,6,6954.061790314534,6976.809295769776,223.6861
5,0,0,138,20,7,3,5,6954.061790314534,6976.809295769776,255.374
5,0,0,374,20,7,3,4,6954.061790314534,6956.971813896333,573.7845
5,0,0,190,20,7,3,3,6954.061790314534,6973.398570352553,309.6815
5,0,0,296,20,7,3,2,6954.061790314534,6954.9368925948875,552.0991
5,0,0,412,20,7,3,1,6954.061790314534,6956.6773403328225,623.349
5,0,0,344,20,7,3,0,6954.061790314534,6965.339634710963,501.9693
80,0,0,3988,20,7,4,9,7234.900331663808,7243.011287790137,181287.6885
80,0,0,6420,20,7,4,8,7234.900331663808,7236.131094937057,312314.4998
80,0,0,4544,20,7,4,7,7234.900331663808,7236.107393676583,235233.3596
80,0,0,5242,20,7,4,6,7234.900331663808,7236.107393676583,307678.0171
80,0,0,10340,20,7,4,5,7234.900331663808,7235.386452610066,584314.6668
80,0,0,3432,20,7,4,4,7234.900331663808,7238.604122590967,191843.8845
80,0,0,4866,20,7,4,3,7234.900331663808,7235.117505729177,350988.4574
80,0,0,4934,20,7,4,2,7234.900331663808,7236.714904548134,333906.6503
80,0,0,4328,20,7,4,1,7234.900331663808,7236.169068417078,324715.6878
80,0,0,8204,20,7,4,0,7234.900331663808,7236.107393676583,437088.2957
40,0,0,2772,20,7,4,9,7234.900331663808,7236.4549626601365,73616.1615
40,0,0,4354,20,7,4,8,7234.900331663808,7235.382182125856,77505.3595
40,0,0,5000,20,7,4,7,7234.900331663808,7235.015902601808,47138.5965
40,0,0,2206,20,7,4,6,7234.900331663808,7243.770755475217,13335.3467
40,0,0,1596,20,7,4,5,7234.900331663808,7243.928537162882,9563.0033
40,0,0,4610,20,7,4,4,7234.900331663808,7236.1811600042565,20955.7521
40,0,0,3400,20,7,4,3,7234.900331663808,7235.271584752926,12029.5376
40,0,0,1710,20,7,4,2,7234.900331663808,7240.994188093984,5820.8189
40,0,0,5154,20,7,4,1,7234.900331663808,7235.476859371541,13353.6201
40,0,0,3456,20,7,4,0,7234.900331663808,7240.994188093984,7442.3321
20,0,0,684,20,7,4,9,7234.900331663808,7245.007911275938,1257.9923
20,0,0,1046,20,7,4,8,7234.900331663808,7236.131094937057,1883.4235
20,0,0,734,20,7,4,7,7234.900331663808,7245.007911275938,1351.1988
20,0,0,1558,20,7,4,6,7234.900331663808,7237.330802644387,3002.9689
20,0,0,724,20,7,4,5,7234.900331663808,7245.007911275938,1243.3859
20,0,0,2150,20,7,4,4,7234.900331663808,7242.106387407618,3112.0975
20,0,0,714,20,7,4,3,7234.900331663808,7245.007911275938,1004.9804
20,0,0,1436,20,7,4,2,7234.900331663808,7238.120958616153,1782.582
20,0,0,1306,20,7,4,1,7234.900331663808,7237.895260569372,1509.8324
20,0,0,2500,20,7,4,0,7234.900331663808,7236.2200214934865,3232.6938
10,0,0,602,20,7,4,9,7234.900331663808,7240.072794074578,684.5606
10,0,0,406,20,7,4,8,7234.900331663808,7239.859962155527,462.5692
10,0,0,326,20,7,4,7,7234.900331663808,7245.007911275938,375.6188
10,0,0,352,20,7,4,6,7234.900331663808,7245.007911275938,380.2729
10,0,0,612,20,7,4,5,7234.900331663808,7243.770755475217,653.117
10,0,0,324,20,7,4,4,7234.900331663808,7245.007911275938,314.226
10,0,0,352,20,7,4,3,7234.900331663808,7245.007911275938,327.3448
10,0,0,662,20,7,4,2,7234.900331663808,7244.238979756656,600.5018
10,0,0,328,20,7,4,1,7234.900331663808,7245.007911275938,344.7008
10,0,0,692,20,7,4,0,7234.900331663808,7243.011287790137,579.7211
5,0,0,138,20,7,4,9,7234.900331663808,7245.007911275938,125.977
5,0,0,312,20,7,4,8,7234.900331663808,7244.388640782295,295.7671
5,0,0,146,20,7,4,7,7234.900331663808,7245.007911275938,124.5967
5,0,0,152,20,7,4,6,7234.900331663808,7245.007911275938,138.5989
5,0,0,152,20,7,4,5,7234.900331663808,7245.007911275938,137.6245
5,0,0,156,20,7,4,4,7234.900331663808,7245.007911275938,143.3435
5,0,0,146,20,7,4,3,7234.900331663808,7245.007911275938,139.6055
5,0,0,146,20,7,4,2,7234.900331663808,7245.007911275938,140.8107
5,0,0,156,20,7,4,1,7234.900331663808,7245.007911275938,140.8231
5,0,0,212,20,7,4,0,7234.900331663808,7245.007911275938,274.957
80,0,0,3122,20,7,5,9,7857.919437651523,7864.297474,107718.8245
80,0,0,6642,20,7,5,8,7857.919437651523,7858.949302404166,265644.2359
80,0,0,3348,20,7,5,7,7857.919437651523,7858.335320499354,152060.7112
80,0,0,3902,20,7,5,6,7857.919437651523,7858.181932211705,154885.3876
80,0,0,3870,20,7,5,5,7857.919437651523,7858.949302404166,186986.6185
80,0,0,3520,20,7,5,4,7857.919437651523,7858.949302404166,163740.2439
80,0,0,3314,20,7,5,3,7857.919437651523,7858.181932211705,151206.6605
80,0,0,2928,20,7,5,2,7857.919437651523,7872.181749035182,151478.8341
80,0,0,3150,20,7,5,1,7857.919437651523,7864.8081514844835,179874.2156
80,0,0,4012,20,7,5,0,7857.919437651523,7858.776920238433,220429.342
40,0,0,3456,20,7,5,9,7857.919437651523,7857.919437651523,192877.4918
40,0,0,2440,20,7,5,8,7857.919437651523,7862.957755305507,122306.9459
40,0,0,2522,20,7,5,7,7857.919437651523,7858.181932211705,131338.0494
40,0,0,2078,20,7,5,6,7857.919437651523,7860.043861116901,134991.6227
40,0,0,1510,20,7,5,5,7857.919437651523,7864.297474,79104.2549
40,0,0,1900,20,7,5,4,7857.919437651523,7862.796863966292,105961.5836
40,0,0,3044,20,7,5,3,7857.919437651523,7858.335320499354,184479.3015
40,0,0,1560,20,7,5,2,7857.919437651523,7864.297474,81405.0317
40,0,0,1588,20,7,5,1,7857.919437651523,7864.297474,85087.2764
40,0,0,1570,20,7,5,0,7857.919437651523,7867.225119,91824.9294
20,0,0,992,20,7,5,9,7857.919437651523,7859.373716,68771.1567
20,0,0,834,20,7,5,8,7857.919437651523,7864.297474,47105.019
20,0,0,868,20,7,5,7,7857.919437651523,7867.276983176348,48590.4186
20,0,0,1384,20,7,5,6,7857.919437651523,7858.181932211705,83371.1407
20,0,0,904,20,7,5,5,7857.919437651523,7859.514582958055,51379.1703
20,0,0,3510,20,7,5,4,7857.919437651523,7858.010780066541,235022.4109
20,0,0,694,20,7,5,3,7857.919437651523,7872.181749035182,49766.7746
20,0,0,824,20,7,5,2,7857.919437651523,7867.112028011707,50825.4209
20,0,0,804,20,7,5,1,7857.919437651523,7858.936284869613,51951.0479
20,0,0,960,20,7,5,0,7857.919437651523,7858.181932211705,60744.5087
10,0,0,556,20,7,5,9,7857.919437651523,7861.914893382465,43815.6942
10,0,0,396,20,7,5,8,7857.919437651523,7864.297474,27575.0679
10,0,0,346,20,7,5,7,7857.919437651523,7872.181749035182,24434.7595
10,0,0,338,20,7,5,6,7857.919437651523,7872.181749035182,24225.0807
10,0,0,404,20,7,5,5,7857.919437651523,7864.297474,24667.7046
10,0,0,324,20,7,5,4,7857.919437651523,7872.181749035182,23441.0055
10,0,0,340,20,7,5,3,7857.919437651523,7872.181749035182,21489.3956
10,0,0,342,20,7,5,2,7857.919437651523,7872.181749035182,24506.546
10,0,0,400,20,7,5,1,7857.919437651523,7870.208103,30833.9887
10,0,0,598,20,7,5,0,7857.919437651523,7862.972147471501,39855.5534
5,0,0,154,20,7,5,9,7857.919437651523,7872.181749035182,7721.39
5,0,0,326,20,7,5,8,7857.919437651523,7862.957755305507,20349.3502
5,0,0,382,20,7,5,7,7857.919437651523,7859.931058331946,14805.2858
5,0,0,304,20,7,5,6,7857.919437651523,7864.297474,15432.42
5,0,0,158,20,7,5,5,7857.919437651523,7872.181749035182,7506.6876
5,0,0,222,20,7,5,4,7857.919437651523,7867.3141609400955,10718.9603
5,0,0,162,20,7,5,3,7857.919437651523,7872.181749035182,7964.613
5,0,0,140,20,7,5,2,7857.919437651523,7872.181749035182,9372.6209
5,0,0,134,20,7,5,1,7857.919437651523,7872.181749035182,7486.7755
5,0,0,186,20,7,5,0,7857.919437651523,7872.181749035182,8448.9087
80,0,0,3868,20,7,6,9,7773.852257492409,7774.957493621652,156081.5473
80,0,0,5196,20,7,6,8,7773.852257492409,7774.917930676386,251792.965
80,0,0,3572,20,7,6,7,7773.852257492409,7774.917930676386,183514.3655
80,0,0,3354,20,7,6,6,7773.852257492409,7774.917930676386,167193.1893
80,0,0,4626,20,7,6,5,7773.852257492409,7773.958458183759,217127.9397
80,0,0,3266,20,7,6,4,7773.852257492409,7775.277969515992,156136.1027
80,0,0,3532,20,7,6,3,7773.852257492409,7774.382222545476,156786.4173
80,0,0,3180,20,7,6,2,7773.852257492409,7776.402869516953,156219.1387
80,0,0,4472,20,7,6,1,7773.852257492409,7775.450178236288,233744.5097
80,0,0,5758,20,7,6,0,7773.852257492409,7774.917930676386,304430.2649
40,0,0,2094,20,7,6,9,7773.852257492409,7775.639195,105332.3486
40,0,0,2794,20,7,6,8,7773.852257492409,7777.141761881463,148570.0337
40,0,0,3000,20,7,6,7,7773.852257492409,7775.3721367648095,167091.1913
40,0,0,1728,20,7,6,6,7773.852257492409,7778.231349408213,88625.6217
40,0,0,1456,20,7,6,5,7773.852257492409,7778.565901689936,69744.7087
40,0,0,2092,20,7,6,4,7773.852257492409,7778.095865491903,124353.451
40,0,0,1552,20,7,6,3,7773.852257492409,7774.848533024822,89884.1272
40,0,0,2218,20,7,6,2,7773.852257492409,7774.917930676386,149376.3495
40,0,0,1540,20,7,6,1,7773.852257492409,7776.402869516953,107168.9298
40,0,0,2054,20,7,6,0,7773.852257492409,7774.957493621652,120752.642
20,0,0,1066,20,7,6,9,7773.852257492409,7775.089441415542,68656.4331
20,0,0,1100,20,7,6,8,7773.852257492409,7775.089441415542,68234.1258
20,0,0,700,20,7,6,7,7773.852257492409,7778.565901689936,38961.0519
20,0,0,972,20,7,6,6,7773.852257492409,7778.095865491903,55025.065
20,0,0,956,20,7,6,5,7773.852257492409,7774.917930676386,63250.3718
20,0,0,824,20,7,6,4,7773.852257492409,7776.402869516953,64006.7197
20,0,0,1092,20,7,6,3,7773.852257492409,7774.917930676386,82532.9964
20,0,0,1050,20,7,6,2,7773.852257492409,7776.1364062312605,65116.8858
20,0,0,1872,20,7,6,1,7773.852257492409,7774.917930676386,128837.5224
20,0,0,988,20,7,6,0,7773.852257492409,7777.141761881463,63890.1754
10,0,0,318,20,7,6,9,7773.852257492409,7778.565901689936,19635.2452
10,0,0,476,20,7,6,8,7773.852257492409,7773.961169660906,36079.8801
10,0,0,334,20,7,6,7,7773.852257492409,7778.565901689936,21548.8446
10,0,0,600,20,7,6,6,7773.852257492409,7776.402869516953,41191.9962
10,0,0,444,20,7,6,5,7773.852257492409,7776.402869516953,29566.3959
10,0,0,506,20,7,6,4,7773.852257492409,7775.930466739703,37452.0593
10,0,0,490,20,7,6,3,7773.852257492409,7777.9384026676225,33635.714
10,0,0,478,20,7,6,2,7773.852257492409,7775.930466739703,27466.5836
10,0,0,342,20,7,6,1,7773.852257492409,7778.565901689936,14033.7037
10,0,0,696,20,7,6,0,7773.852257492409,7777.141761881463,40645.8162
5,0,0,140,20,7,6,9,7773.852257492409,7778.565901689936,6351.1618
5,0,0,140,20,7,6,8,7773.852257492409,7778.565901689936,4442.7678
5,0,0,150,20,7,6,7,7773.852257492409,7778.565901689936,7857.1207
5,0,0,150,20,7,6,6,7773.852257492409,7778.565901689936,8471.4321
5,0,0,162,20,7,6,5,7773.852257492409,7778.565901689936,8386.5347
5,0,0,166,20,7,6,4,7773.852257492409,7778.565901689936,8423.4497
5,0,0,248,20,7,6,3,7773.852257492409,7777.478334807197,11352.3437
5,0,0,126,20,7,6,2,7773.852257492409,7778.565901689936,5727.9605
5,0,0,142,20,7,6,1,7773.852257492409,7778.565901689936,7105.9296
5,0,0,190,20,7,6,0,7773.852257492409,7778.565901689936,6488.5849
80,0,0,6308,20,7,7,9,7396.503588794937,7396.503588794937,194275.303
80,0,0,7742,20,7,7,8,7396.503588794937,7396.518868338209,227378.1264
80,0,0,9060,20,7,7,7,7396.503588794937,7396.683548024548,305090.0864
80,0,0,8850,20,7,7,6,7396.503588794937,7398.3335246380675,312954.2793
80,0,0,5674,20,7,7,5,7396.503588794937,7396.877270203369,204525.2842
80,0,0,8734,20,7,7,4,7396.503588794937,7397.667490919293,367659.3073
80,0,0,8162,20,7,7,3,7396.503588794937,7397.009806526474,344546.6102
80,0,0,4398,20,7,7,2,7396.503588794937,7396.6864512595885,185365.5965
80,0,0,6540,20,7,7,1,7396.503588794937,7398.485679148674,290699.0339
80,0,0,3828,20,7,7,0,7396.503588794937,7396.514597787407,203327.8956
40,0,0,3878,20,7,7,9,7396.503588794937,7396.960335487623,190823.787
40,0,0,1496,20,7,7,8,7396.503588794937,7407.444247743819,74166.1483
40,0,0,3200,20,7,7,7,7396.503588794937,7396.879323224602,167477.5212
40,0,0,1590,20,7,7,6,7396.503588794937,7402.094541702954,90445.2207
40,0,0,2794,20,7,7,5,7396.503588794937,7398.164831631544,170424.715
40,0,0,2998,20,7,7,4,7396.503588794937,7400.180868442596,187193.4432
40,0,0,4474,20,7,7,3,7396.503588794937,7396.518868338209,248496.2242
40,0,0,3836,20,7,7,2,7396.503588794937,7397.190993716139,229318.6034
40,0,0,2406,20,7,7,1,7396.503588794937,7399.727864309776,147228.4695
40,0,0,2628,20,7,7,0,7396.503588794937,7397.605440936481,164068.2701
20,0,0,1938,20,7,7,9,7396.503588794937,7398.721456628501,122246.5499
20,0,0,2416,20,7,7,8,7396.503588794937,7400.095511595614,148764.9986
20,0,0,1656,20,7,7,7,7396.503588794937,7397.621710522707,96047.0487
20,0,0,1596,20,7,7,6,7396.503588794937,7400.683526966022,111207.2391
20,0,0,716,20,7,7,5,7396.503588794937,7407.444247743819,46652.0702
20,0,0,942,20,7,7,4,7396.503588794937,7400.561643894523,61173.9001
20,0,0,1584,20,7,7,3,7396.503588794937,7398.164831631544,106540.2539
20,0,0,2392,20,7,7,2,7396.503588794937,7396.574587,160098.9577
20,0,0,1764,20,7,7,1,7396.503588794937,7397.667490919293,128896.0498
20,0,0,1150,20,7,7,0,7396.503588794937,7401.388154173601,89110.6765
10,0,0,340,20,7,7,9,7396.503588794937,7407.444247743819,24906.7749
10,0,0,516,20,7,7,8,7396.503588794937,7402.094541702954,31461.5637
10,0,0,718,20,7,7,7,7396.503588794937,7400.504262360442,62589.3013
10,0,0,836,20,7,7,6,7396.503588794937,7400.887138,62208.8674
10,0,0,446,20,7,7,5,7396.503588794937,7402.094541702954,40704.4952
10,0,0,544,20,7,7,4,7396.503588794937,7399.219328767053,42784.8118
10,0,0,570,20,7,7,3,7396.503588794937,7401.657663184632,40928.0725
10,0,0,478,20,7,7,2,7396.503588794937,7396.903533,36016.818
10,0,0,342,20,7,7,1,7396.503588794937,7407.444247743819,23924.9601
10,0,0,478,20,7,7,0,7396.503588794937,7401.3457018209165,31184.9641
5,0,0,154,20,7,7,9,7396.503588794937,7407.444247743819,9144.1679
5,0,0,256,20,7,7,8,7396.503588794937,7401.388154173601,12743.3412
5,0,0,150,20,7,7,7,7396.503588794937,7407.444247743819,6849.4977
5,0,0,412,20,7,7,6,7396.503588794937,7402.094541702954,20370.5379
5,0,0,228,20,7,7,5,7396.503588794937,7402.094541702954,13567.4592
5,0,0,130,20,7,7,4,7396.503588794937,7407.444247743819,5603.9587
5,0,0,330,20,7,7,3,7396.503588794937,7400.561643894523,14576.5148
5,0,0,342,20,7,7,2,7396.503588794937,7396.566735332293,14134.7623
5,0,0,228,20,7,7,1,7396.503588794937,7407.2181199736915,8513.2119
5,0,0,364,20,7,7,0,7396.503588794937,7400.861018348504,17826.4614
80,0,0,5918,20,7,8,9,7218.146369717216,7218.265261193909,168389.7931
80,0,0,13484,20,7,8,8,7218.146369717216,7218.187628092891,417814.6226
80,0,0,4946,20,7,8,7,7218.146369717216,7218.513111356852,146095.4437
80,0,0,3982,20,7,8,6,7218.146369717216,7219.084938301947,137606.1993
80,0,0,10666,20,7,8,5,7218.146369717216,7218.167491841059,367361.7888
80,0,0,7656,20,7,8,4,7218.146369717216,7218.187628092891,289003.383
80,0,0,7086,20,7,8,3,7218.146369717216,7218.187628092891,281449.4237
80,0,0,4724,20,7,8,2,7218.146369717216,7218.274548820501,180997.6264
80,0,0,5162,20,7,8,1,7218.146369717216,7218.189762189603,244824.5972
80,0,0,8524,20,7,8,0,7218.146369717216,7218.187628092891,392731.6417
40,0,0,3560,20,7,8,9,7218.146369717216,7218.289048754278,179088.5022
40,0,0,5108,20,7,8,8,7218.146369717216,7218.265261193909,255950.5275
40,0,0,4468,20,7,8,7,7218.146369717216,7218.407845661646,251331.7693
40,0,0,3736,20,7,8,6,7218.146369717216,7219.063132126497,191698.2145
40,0,0,1826,20,7,8,5,7218.146369717216,7219.843800121751,92865.8875
40,0,0,2542,20,7,8,4,7218.146369717216,7218.494509902657,154478.4181
40,0,0,4016,20,7,8,3,7218.146369717216,7218.289048754278,228805.581
40,0,0,5290,20,7,8,2,7218.146369717216,7218.166749,281257.4124
40,0,0,1450,20,7,8,1,7218.146369717216,7223.058358995671,83619.425
40,0,0,3060,20,7,8,0,7218.146369717216,7218.297498041997,184164.8777
20,0,0,968,20,7,8,9,7218.146369717216,7221.892864191623,60796.5314
20,0,0,1134,20,7,8,8,7218.146369717216,7218.383949770955,70912.1452
20,0,0,2108,20,7,8,7,7218.146369717216,7218.257487998109,132138.0991
20,0,0,2334,20,7,8,6,7218.146369717216,7218.677109938861,156857.8942
20,0,0,1344,20,7,8,5,7218.146369717216,7218.257487998109,77505.7673
20,0,0,712,20,7,8,4,7218.146369717216,7223.058358995671,49056.2541
20,0,0,1254,20,7,8,3,7218.146369717216,7219.665456017944,77303.3085
20,0,0,2134,20,7,8,2,7218.146369717216,7218.284998229121,154333.9273
20,0,0,970,20,7,8,1,7218.146369717216,7221.035481454723,59734.4351
20,0,0,2148,20,7,8,0,7218.146369717216,7218.353349201008,138565.0846
10,0,0,476,20,7,8,9,7218.146369717216,7219.619725556469,34286.4673
10,0,0,650,20,7,8,8,7218.146369717216,7221.993491193622,47754.4315
10,0,0,598,20,7,8,7,7218.146369717216,7219.738074571162,39860.6146
10,0,0,352,20,7,8,6,7218.146369717216,7223.058358995671,27306.5993
10,0,0,824,20,7,8,5,7218.146369717216,7220.049696012464,56126.6527
10,0,0,358,20,7,8,4,7218.146369717216,7223.058358995671,24472.284
10,0,0,496,20,7,8,3,7218.146369717216,7220.901114728749,40701.843
10,0,0,560,20,7,8,2,7218.146369717216,7219.619725556469,42786.5628
10,0,0,928,20,7,8,1,7218.146369717216,7219.983779262231,68117.4634
10,0,0,926,20,7,8,0,7218.146369717216,7218.286097702188,52043.1743
5,0,0,156,20,7,8,9,7218.146369717216,7223.058358995671,9087.335
5,0,0,152,20,7,8,8,7218.146369717216,7223.058358995671,7786.3718
5,0,0,158,20,7,8,7,7218.146369717216,7223.058358995671,8844.5925
5,0,0,148,20,7,8,6,7218.146369717216,7223.058358995671,5113.2145
5,0,0,136,20,7,8,5,7218.146369717216,7223.058358995671,5182.9611
5,0,0,150,20,7,8,4,7218.146369717216,7223.058358995671,7080.396
5,0,0,156,20,7,8,3,7218.146369717216,7223.058358995671,7639.6631
5,0,0,144,20,7,8,2,7218.146369717216,7223.058358995671,7758.8523
5,0,0,132,20,7,8,1,7218.146369717216,7223.058358995671,4926.4311
5,0,0,202,20,7,8,0,7218.146369717216,7223.058358995671,8906.1204
80,0,0,9258,20,7,9,9,7392.269079463958,7392.285217368635,334510.0079
80,0,0,6068,20,7,9,8,7392.269079463958,7392.282200486456,245674.2062
80,0,0,6100,20,7,9,7,7392.269079463958,7392.285217368635,239773.7367
80,0,0,4040,20,7,9,6,7392.269079463958,7392.269079463958,142109.9813
80,0,0,4202,20,7,9,5,7392.269079463958,7392.282200486456,196099.2293
80,0,0,5218,20,7,9,4,7392.269079463958,7392.269079463958,207268.2095
80,0,0,5042,20,7,9,3,7392.269079463958,7392.276973969751,236254.4369
80,0,0,6818,20,7,9,2,7392.269079463958,7392.282200486456,350361.0837
80,0,0,6160,20,7,9,1,7392.269079463958,7392.282200486456,334950.5546
80,0,0,5872,20,7,9,0,7392.269079463958,7392.269079463958,294678.7869
40,0,0,1922,20,7,9,9,7392.269079463958,7392.354682002639,95192.0532
40,0,0,1794,20,7,9,8,7392.269079463958,7392.328501616454,95141.7398
40,0,0,2732,20,7,9,7,7392.269079463958,7392.429076467412,159895.72
40,0,0,4962,20,7,9,6,7392.269079463958,7392.269079463958,259190.1342
40,0,0,1446,20,7,9,5,7392.269079463958,7392.598623,92022.8883
40,0,0,3718,20,7,9,4,7392.269079463958,7392.290733725364,231508.6513
40,0,0,2266,20,7,9,3,7392.269079463958,7392.282200486456,155183.9253
40,0,0,2066,20,7,9,2,7392.269079463958,7392.354682002639,134458.8265
40,0,0,3064,20,7,9,1,7392.269079463958,7392.282200486456,212743.3659
40,0,0,1478,20,7,9,0,7392.269079463958,7392.598623,90170.7136
20,0,0,710,20,7,9,9,7392.269079463958,7392.598623,46477.9318
20,0,0,954,20,7,9,8,7392.269079463958,7392.532238,65917.6313
20,0,0,1074,20,7,9,7,7392.269079463958,7392.290733725364,77144.7217
20,0,0,708,20,7,9,6,7392.269079463958,7392.598623,47116.168
20,0,0,696,20,7,9,5,7392.269079463958,7392.598623,47416.4661
20,0,0,1192,20,7,9,4,7392.269079463958,7392.290733725364,85537.4843
20,0,0,980,20,7,9,3,7392.269079463958,7392.328501616454,67913.9105
20,0,0,1312,20,7,9,2,7392.269079463958,7392.328501616454,93407.4086
20,0,0,976,20,7,9,1,7392.269079463958,7392.429076467412,67486.1627
20,0,0,714,20,7,9,0,7392.269079463958,7392.598623,47831.8658
10,0,0,344,20,7,9,9,7392.269079463958,7392.598623,27579.775
10,0,0,350,20,7,9,8,7392.269079463958,7392.598623,25438.6757
10,0,0,358,20,7,9,7,7392.269079463958,7392.598623,24786.0917
10,0,0,600,20,7,9,6,7392.269079463958,7392.328501616454,47136.3523
10,0,0,352,20,7,9,5,7392.269079463958,7392.598623,24358.2471
10,0,0,348,20,7,9,4,7392.269079463958,7392.598623,27778.4091
10,0,0,688,20,7,9,3,7392.269079463958,7392.474645860197,40283.7101
10,0,0,340,20,7,9,2,7392.269079463958,7392.598623,19641.9836
10,0,0,338,20,7,9,1,7392.269079463958,7392.598623,20506.6425
10,0,0,574,20,7,9,0,7392.269079463958,7392.328501616454,30624.5825
5,0,0,140,20,7,9,9,7392.269079463958,7392.598623,6268.8647
5,0,0,162,20,7,9,8,7392.269079463958,7392.598623,8537.973
5,0,0,164,20,7,9,7,7392.269079463958,7392.598623,9061.6807
5,0,0,164,20,7,9,6,7392.269079463958,7392.598623,10232.5491
5,0,0,154,20,7,9,5,7392.269079463958,7392.598623,9280.1989
5,0,0,154,20,7,9,4,7392.269079463958,7392.598623,8640.3572
5,0,0,150,20,7,9,3,7392.269079463958,7392.598623,6041.0011
5,0,0,158,20,7,9,2,7392.269079463958,7392.598623,6493.344
5,0,0,124,20,7,9,1,7392.269079463958,7392.598623,6999.4468
5,0,0,200,20,7,9,0,7392.269079463958,7392.598623,9286.0536
80,0,0,3514,20,7,10,9,8198.438839,8198.448324288333,145176.1585
80,0,0,5354,20,7,10,8,8198.438839,8198.453184561584,259573.1137
80,0,0,6670,20,7,10,7,8198.438839,8198.448324288333,289596.2642
80,0,0,3962,20,7,10,6,8198.438839,8198.484631839516,194977.1899
80,0,0,3750,20,7,10,5,8198.438839,8198.589939955345,174601.6992
80,0,0,5416,20,7,10,4,8198.438839,8198.453184561584,263345.7817
80,0,0,3456,20,7,10,3,8198.438839,8198.448324288333,194857.5365
80,0,0,4834,20,7,10,2,8198.438839,8198.445973531621,252901.7697
80,0,0,5184,20,7,10,1,8198.438839,8198.457097253455,287842.8706
80,0,0,9502,20,7,10,0,8198.438839,8198.438839,594970.0998
40,0,0,1872,20,7,10,9,8198.438839,8198.448324288333,108735.2672
40,0,0,1700,20,7,10,8,8198.438839,8198.448324288333,110106.9186
40,0,0,1766,20,7,10,7,8198.438839,8198.470006030917,96643.0733
40,0,0,3526,20,7,10,6,8198.438839,8198.445973531621,232535.4187
40,0,0,1526,20,7,10,5,8198.438839,8198.470006030917,86920.8941
40,0,0,3052,20,7,10,4,8198.438839,8198.438839,197606.438
40,0,0,2070,20,7,10,3,8198.438839,8198.448324288333,142432.3452
40,0,0,2892,20,7,10,2,8198.438839,8198.484631839516,192888.1445
40,0,0,3820,20,7,10,1,8198.438839,8198.494335159494,133589.3143
40,0,0,2288,20,7,10,0,8198.438839,8198.453184561584,59271.0272
20,0,0,1640,20,7,10,9,8198.438839,8198.592819166048,36785.0226
20,0,0,812,20,7,10,8,8198.438839,8198.529788997845,14217.0147
20,0,0,1366,20,7,10,7,8198.438839,8198.540895273549,19087.4999
20,0,0,1394,20,7,10,6,8198.438839,8198.448324288333,19188.9961
20,0,0,658,20,7,10,5,8198.438839,8198.647494,7807.5546
20,0,0,1208,20,7,10,4,8198.438839,8198.453184561584,14644.8305
20,0,0,746,20,7,10,3,8198.438839,8198.647494,7632.7161
20,0,0,1088,20,7,10,2,8198.438839,8198.470006030917,9863.1665
20,0,0,1390,20,7,10,1,8198.438839,8198.627470822637,11372.2503
20,0,0,1068,20,7,10,0,8198.438839,8198.453184561584,7484.2031
10,0,0,870,20,7,10,9,8198.438839,8198.448324288333,5360.3052
10,0,0,318,20,7,10,8,8198.438839,8198.647494,2020.5094
10,0,0,346,20,7,10,7,8198.438839,8198.647494,1995.7558
10,0,0,336,20,7,10,6,8198.438839,8198.647494,1865.4904
10,0,0,602,20,7,10,5,8198.438839,8198.529788997845,3271.2874
10,0,0,350,20,7,10,4,8198.438839,8198.647494,1945.2737
10,0,0,542,20,7,10,3,8198.438839,8198.518186,3290.5077
10,0,0,668,20,7,10,2,8198.438839,8198.529788997845,3366.8806
10,0,0,338,20,7,10,1,8198.438839,8198.647494,1559.4604
10,0,0,332,20,7,10,0,8198.438839,8198.647494,1553.0525
5,0,0,148,20,7,10,9,8198.438839,8198.647494,749.5709
