GenerationNumberTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
50,0,0,1842,25,4,1,3,4946.128693801685,4960.219747300773,267157.329
50,0,0,1858,25,4,1,2,4946.128693801685,4949.751417917361,180977.8015
50,0,0,1828,25,4,1,1,4946.128693801685,4953.925334472243,111417.5591
50,0,0,1870,25,4,1,0,4946.128693801685,4950.264757490249,66288.896
800,0,0,30074,25,4,2,9,5807.325318191215,5807.426749985609,1407914.658
800,0,0,29964,25,4,2,8,5807.325318191215,5807.426749985609,1482598.809
800,0,0,29938,25,4,2,7,5807.325318191215,5808.5166231892035,1629545.401
800,0,0,30204,25,4,2,6,5807.325318191215,5807.426749985609,1780820.166
800,0,0,30082,25,4,2,5,5807.325318191215,5807.774491090819,1912329.107
800,0,0,29992,25,4,2,4,5807.325318191215,5807.325318191215,2046660.391
800,0,0,29974,25,4,2,3,5807.325318191215,5807.470922783437,2088513.321
800,0,0,29902,25,4,2,2,5807.325318191215,5807.3761303109095,2215323.57
800,0,0,30154,25,4,2,1,5807.325318191215,5807.325318191215,2396666.166
800,0,0,29998,25,4,2,0,5807.325318191215,5807.4093292251155,2434936.943
400,0,0,14998,25,4,2,9,5807.325318191215,5807.774491090819,1316021.154
400,0,0,14878,25,4,2,8,5807.325318191215,5809.810237689114,1369112.418
400,0,0,14842,25,4,2,7,5807.325318191215,5807.4093292251155,1440212.687
400,0,0,14878,25,4,2,6,5807.325318191215,5807.3761303109095,1503891.188
400,0,0,15034,25,4,2,5,5807.325318191215,5809.176472338248,1475581.71
400,0,0,14966,25,4,2,4,5807.325318191215,5807.4093292251155,1449268.149
400,0,0,14942,25,4,2,3,5807.325318191215,5807.844974,1595589.703
400,0,0,14786,25,4,2,2,5807.325318191215,5807.470922783437,1569848.701
400,0,0,15036,25,4,2,1,5807.325318191215,5807.3761303109095,1769576.629
400,0,0,14860,25,4,2,0,5807.325318191215,5808.043315176372,1881182.095
200,0,0,7520,25,4,2,9,5807.325318191215,5809.813692850933,996533.9018
200,0,0,7476,25,4,2,8,5807.325318191215,5807.426749985609,994133.1982
200,0,0,7532,25,4,2,7,5807.325318191215,5807.774491090819,1011602.798
200,0,0,7446,25,4,2,6,5807.325318191215,5807.594013817594,1031222.878
200,0,0,7472,25,4,2,5,5807.325318191215,5809.109652068124,1038419.714
200,0,0,7568,25,4,2,4,5807.325318191215,5807.838693750367,1063891.89
200,0,0,7468,25,4,2,3,5807.325318191215,5807.844974,1070058.543
200,0,0,7356,25,4,2,2,5807.325318191215,5807.469460627075,1051086.216
200,0,0,7496,25,4,2,1,5807.325318191215,5810.295131135251,1021962.342
200,0,0,7482,25,4,2,0,5807.325318191215,5809.109652068124,1072310.314
100,0,0,3736,25,4,2,9,5807.325318191215,5807.844974,551417.908
100,0,0,3706,25,4,2,8,5807.325318191215,5812.157112983221,503234.1911
100,0,0,3674,25,4,2,7,5807.325318191215,5809.2528082625995,568589.4597
100,0,0,3714,25,4,2,6,5807.325318191215,5810.651248830089,546278.4645
100,0,0,3700,25,4,2,5,5807.325318191215,5809.557190146037,537461.3708
100,0,0,3718,25,4,2,4,5807.325318191215,5808.896059888059,583116.5715
100,0,0,3714,25,4,2,3,5807.325318191215,5808.641801855496,602584.8542
100,0,0,3714,25,4,2,2,5807.325318191215,5809.1284390237815,583586.2396
100,0,0,3700,25,4,2,1,5807.325318191215,5808.673046976091,575442.994
100,0,0,3678,25,4,2,0,5807.325318191215,5813.043239112015,565386.3292
50,0,0,1852,25,4,2,9,5807.325318191215,5815.179414,276488.6126
50,0,0,1808,25,4,2,8,5807.325318191215,5828.322768668838,285266.224
50,0,0,1822,25,4,2,7,5807.325318191215,5809.168303,280536.0794
50,0,0,1890,25,4,2,6,5807.325318191215,5811.644054891255,284846.7969
50,0,0,1834,25,4,2,5,5807.325318191215,5809.699032230941,276871.6638
50,0,0,1824,25,4,2,4,5807.325318191215,5808.6115751877805,253783.5234
50,0,0,1826,25,4,2,3,5807.325318191215,5815.392351,158868.2597
50,0,0,1860,25,4,2,2,5807.325318191215,5809.557190146037,86612.1162
50,0,0,1796,25,4,2,1,5807.325318191215,5808.674153573127,68191.5138
50,0,0,1928,25,4,2,0,5807.325318191215,5813.538917233435,45302.5547
800,0,0,29958,25,4,3,9,4758.357189183722,4758.357189183722,1367519.673
800,0,0,29996,25,4,3,8,4758.357189183722,4760.854393447806,1477132.21
800,0,0,29896,25,4,3,7,4758.357189183722,4760.993398984484,1493725.42
800,0,0,30022,25,4,3,6,4758.357189183722,4758.877364,1957559.716
800,0,0,30050,25,4,3,5,4758.357189183722,4759.668979867893,1650427.44
800,0,0,29882,25,4,3,4,4758.357189183722,4758.991208094022,1644085.825
800,0,0,29928,25,4,3,3,4758.357189183722,4767.050534678868,1870987.524
800,0,0,30270,25,4,3,2,4758.357189183722,4759.000623926731,2573981.787
800,0,0,29998,25,4,3,1,4758.357189183722,4758.357189183722,2113187.743
800,0,0,29946,25,4,3,0,4758.357189183722,4758.357189183722,2367067.434
400,0,0,14864,25,4,3,9,4758.357189183722,4777.023521,1137754.158
400,0,0,14776,25,4,3,8,4758.357189183722,4758.357189183722,1177429.376
400,0,0,14998,25,4,3,7,4758.357189183722,4760.854393447806,1242799.181
400,0,0,14922,25,4,3,6,4758.357189183722,4758.357189183722,1285009.801
400,0,0,14996,25,4,3,5,4758.357189183722,4763.411860831675,1296814.918
400,0,0,14848,25,4,3,4,4758.357189183722,4758.357189183722,1319669.104
400,0,0,14712,25,4,3,3,4758.357189183722,4758.991208094022,1338886.455
400,0,0,15072,25,4,3,2,4758.357189183722,4760.854393447806,1425490.638
400,0,0,14938,25,4,3,1,4758.357189183722,4761.570281381428,1632006.756
400,0,0,15064,25,4,3,0,4758.357189183722,4763.446054349578,1652511.822
200,0,0,7452,25,4,3,9,4758.357189183722,4763.411860831675,745883.9911
200,0,0,7512,25,4,3,8,4758.357189183722,4776.843299,881559.2867
200,0,0,7530,25,4,3,7,4758.357189183722,4776.694708,813623.3303
200,0,0,7428,25,4,3,6,4758.357189183722,4771.625218609337,792483.772
200,0,0,7486,25,4,3,5,4758.357189183722,4764.805290831644,814392.7928
200,0,0,7546,25,4,3,4,4758.357189183722,4767.784351680893,845874.3245
200,0,0,7424,25,4,3,3,4758.357189183722,4773.794503622791,818129.4318
200,0,0,7528,25,4,3,2,4758.357189183722,4779.626140912302,1094983.735
200,0,0,7466,25,4,3,1,4758.357189183722,4761.177282904437,885008.8988
200,0,0,7420,25,4,3,0,4758.357189183722,4775.934969110178,887590.6834
100,0,0,3704,25,4,3,9,4758.357189183722,4781.387866645561,474798.9466
100,0,0,3774,25,4,3,8,4758.357189183722,4761.570281381428,488514.783
100,0,0,3666,25,4,3,7,4758.357189183722,4760.557859402241,450472.9608
100,0,0,3642,25,4,3,6,4758.357189183722,4760.411706,439359.7692
100,0,0,3702,25,4,3,5,4758.357189183722,4777.981453,536614.5678
100,0,0,3726,25,4,3,4,4758.357189183722,4778.772258490521,490015.8404
100,0,0,3694,25,4,3,3,4758.357189183722,4760.854393447806,476682.0586
100,0,0,3734,25,4,3,2,4758.357189183722,4783.211927114886,497476.8926
100,0,0,3752,25,4,3,1,4758.357189183722,4758.991208094022,474525.8433
100,0,0,3700,25,4,3,0,4758.357189183722,4760.855382890879,468212.6095
50,0,0,1834,25,4,3,9,4758.357189183722,4775.314233649152,267900.8024
50,0,0,1852,25,4,3,8,4758.357189183722,4781.036354933386,230021.0116
50,0,0,1826,25,4,3,7,4758.357189183722,4783.875415359076,241752.8345
50,0,0,1816,25,4,3,6,4758.357189183722,4785.812636,245774.078
50,0,0,1828,25,4,3,5,4758.357189183722,4761.570281381428,173551.2926
50,0,0,1856,25,4,3,4,4758.357189183722,4780.829039976209,122642.3701
50,0,0,1858,25,4,3,3,4758.357189183722,4759.278416081421,80876.5754
50,0,0,1812,25,4,3,2,4758.357189183722,4784.630571,47458.5853
50,0,0,1834,25,4,3,1,4758.357189183722,4778.927599634207,36261.515
50,0,0,1910,25,4,3,0,4758.357189183722,4761.990517548072,30677.0206
800,0,0,30252,25,4,4,9,5421.303418267834,5421.303418267834,1362373.266
800,0,0,29948,25,4,4,8,5421.303418267834,5421.410723542489,1550813.796
800,0,0,29958,25,4,4,7,5421.303418267834,5421.4277724514595,1683911.953
800,0,0,29932,25,4,4,6,5421.303418267834,5421.522372490278,1744581.896
800,0,0,29772,25,4,4,5,5421.303418267834,5421.303418267834,1594455.024
800,0,0,30036,25,4,4,4,5421.303418267834,5421.303418267834,1678726.341
800,0,0,30048,25,4,4,3,5421.303418267834,5421.4277724514595,1962425.179
800,0,0,30022,25,4,4,2,5421.303418267834,5421.303418267834,1929590.38
800,0,0,29910,25,4,4,1,5421.303418267834,5421.522372490278,2263648.947
800,0,0,29882,25,4,4,0,5421.303418267834,5421.613760240647,2416859.769
400,0,0,14890,25,4,4,9,5421.303418267834,5421.522372490278,1288030.575
400,0,0,14854,25,4,4,8,5421.303418267834,5421.522372490278,1294997.132
400,0,0,14810,25,4,4,7,5421.303418267834,5421.561823798867,1299736.511
400,0,0,14930,25,4,4,6,5421.303418267834,5422.041933559898,1268498.274
400,0,0,15086,25,4,4,5,5421.303418267834,5421.557679408966,1409949.911
400,0,0,14960,25,4,4,4,5421.303418267834,5421.711956709842,1398035.99
400,0,0,14978,25,4,4,3,5421.303418267834,5421.522372490278,1502222.476
400,0,0,14974,25,4,4,2,5421.303418267834,5421.410723542489,1579571.501
400,0,0,14862,25,4,4,1,5421.303418267834,5421.303418267834,1648491.848
400,0,0,15044,25,4,4,0,5421.303418267834,5421.817494549341,1804267.227
200,0,0,7512,25,4,4,9,5421.303418267834,5421.4277724514595,871494.2852
200,0,0,7386,25,4,4,8,5421.303418267834,5421.494851538363,891813.665
200,0,0,7430,25,4,4,7,5421.303418267834,5421.522372490278,927714.2056
200,0,0,7410,25,4,4,6,5421.303418267834,5422.385189,928743.7545
200,0,0,7534,25,4,4,5,5421.303418267834,5421.410723542489,924102.4304
200,0,0,7448,25,4,4,4,5421.303418267834,5421.351274237474,922654.668
200,0,0,7466,25,4,4,3,5421.303418267834,5421.817494549341,983017.9439
200,0,0,7468,25,4,4,2,5421.303418267834,5421.856250229136,946234.9789
200,0,0,7446,25,4,4,1,5421.303418267834,5421.4277724514595,1017028.881
200,0,0,7398,25,4,4,0,5421.303418267834,5421.557679408966,978910.8059
100,0,0,3740,25,4,4,9,5421.303418267834,5423.579377059757,509246.6138
100,0,0,3796,25,4,4,8,5421.303418267834,5421.659043759277,529164.086
100,0,0,3674,25,4,4,7,5421.303418267834,5421.494851538363,503568.5413
100,0,0,3632,25,4,4,6,5421.303418267834,5422.167735616311,506903.8544
100,0,0,3764,25,4,4,5,5421.303418267834,5421.4277724514595,520988.1851
100,0,0,3720,25,4,4,4,5421.303418267834,5421.557679408966,535403.5709
100,0,0,3696,25,4,4,3,5421.303418267834,5421.724510306926,547443.0832
100,0,0,3664,25,4,4,2,5421.303418267834,5421.522372490278,540795.4018
100,0,0,3684,25,4,4,1,5421.303418267834,5421.522372490278,555426.8922
100,0,0,3692,25,4,4,0,5421.303418267834,5423.5963379693685,557527.6836
50,0,0,1852,25,4,4,9,5421.303418267834,5422.106396858062,268769.2454
50,0,0,1818,25,4,4,8,5421.303418267834,5424.160499111138,262408.6428
50,0,0,1828,25,4,4,7,5421.303418267834,5421.970302896234,279224.9228
50,0,0,1838,25,4,4,6,5421.303418267834,5421.710687928323,226399.967
50,0,0,1840,25,4,4,5,5421.303418267834,5423.5963379693685,132958.713
50,0,0,1844,25,4,4,4,5421.303418267834,5421.817494549341,79642.6118
50,0,0,1856,25,4,4,3,5421.303418267834,5421.557679408966,58378.798
50,0,0,1828,25,4,4,2,5421.303418267834,5421.410723542489,46043.9037
50,0,0,1822,25,4,4,1,5421.303418267834,5424.063270597229,32461.4657
50,0,0,1864,25,4,4,0,5421.303418267834,5421.642224815314,25716.3926
800,0,0,30064,25,4,5,9,5022.5712855762595,5022.5712855762595,1490103.054
800,0,0,29966,25,4,5,8,5022.5712855762595,5024.590323218834,1476329.419
800,0,0,29960,25,4,5,7,5022.5712855762595,5023.054264855852,1693184.364
800,0,0,30102,25,4,5,6,5022.5712855762595,5023.446126266059,1816373.802
800,0,0,30086,25,4,5,5,5022.5712855762595,5024.590323218834,1723829.218
800,0,0,29682,25,4,5,4,5022.5712855762595,5022.5712855762595,1979111.023
800,0,0,29840,25,4,5,3,5022.5712855762595,5022.755348795467,1975944.946
800,0,0,29952,25,4,5,2,5022.5712855762595,5024.590323218834,2082071.627
800,0,0,30120,25,4,5,1,5022.5712855762595,5024.590323218834,2259985.192
800,0,0,30040,25,4,5,0,5022.5712855762595,5022.965622805603,2424326.586
400,0,0,15046,25,4,5,9,5022.5712855762595,5023.446126266059,1324874.956
400,0,0,14834,25,4,5,8,5022.5712855762595,5026.090220991272,1281129.739
400,0,0,15048,25,4,5,7,5022.5712855762595,5025.253219630762,1362849.709
400,0,0,14898,25,4,5,6,5022.5712855762595,5022.755348795467,1294463.761
400,0,0,14982,25,4,5,5,5022.5712855762595,5023.054264855852,1439069.245
400,0,0,14900,25,4,5,4,5022.5712855762595,5022.790095386966,1252972.306
400,0,0,14908,25,4,5,3,5022.5712855762595,5024.590323218834,1506831.728
400,0,0,14848,25,4,5,2,5022.5712855762595,5024.590323218834,1552774.458
400,0,0,14980,25,4,5,1,5022.5712855762595,5024.590323218834,1816550.086
400,0,0,15110,25,4,5,0,5022.5712855762595,5022.965622805603,1842101.035
200,0,0,7386,25,4,5,9,5022.5712855762595,5023.450554996052,895325.615
200,0,0,7566,25,4,5,8,5022.5712855762595,5022.755348795467,880893.3119
200,0,0,7458,25,4,5,7,5022.5712855762595,5025.253219630762,999449.1606
200,0,0,7470,25,4,5,6,5022.5712855762595,5023.271914703002,872411.6143
200,0,0,7530,25,4,5,5,5022.5712855762595,5023.446126266059,932427.7976
200,0,0,7412,25,4,5,4,5022.5712855762595,5025.371101305742,918391.2789
200,0,0,7418,25,4,5,3,5022.5712855762595,5023.639498267581,970414.933
200,0,0,7530,25,4,5,2,5022.5712855762595,5028.015830183281,979500.3742
200,0,0,7502,25,4,5,1,5022.5712855762595,5023.969883636548,1041867.343
200,0,0,7334,25,4,5,0,5022.5712855762595,5023.311656420234,974529.1107
100,0,0,3664,25,4,5,9,5022.5712855762595,5040.045053384127,471862.7487
100,0,0,3786,25,4,5,8,5022.5712855762595,5026.639971,522245.6033
100,0,0,3748,25,4,5,7,5022.5712855762595,5044.6001199616185,523653.9968
100,0,0,3726,25,4,5,6,5022.5712855762595,5032.629089,496246.3568
100,0,0,3766,25,4,5,5,5022.5712855762595,5024.879895796803,520321.8679
100,0,0,3752,25,4,5,4,5022.5712855762595,5027.371050445576,471589.0765
100,0,0,3784,25,4,5,3,5022.5712855762595,5023.490389532031,545502.7918
100,0,0,3712,25,4,5,2,5022.5712855762595,5044.847042878064,526266.3976
100,0,0,3774,25,4,5,1,5022.5712855762595,5027.001777778255,504877.3185
100,0,0,3778,25,4,5,0,5022.5712855762595,5027.908291174158,589314.6738
50,0,0,1828,25,4,5,9,5022.5712855762595,5040.642758156395,278129.8261
50,0,0,1782,25,4,5,8,5022.5712855762595,5032.862326524923,234316.5582
50,0,0,1864,25,4,5,7,5022.5712855762595,5025.453133886225,164717.175
50,0,0,1822,25,4,5,6,5022.5712855762595,5036.405945,106769.954
50,0,0,1858,25,4,5,5,5022.5712855762595,5041.5721093334205,71583.1965
50,0,0,1794,25,4,5,4,5022.5712855762595,5023.6410153501965,49618.4372
50,0,0,1834,25,4,5,3,5022.5712855762595,5029.044932,36021.5879
50,0,0,1860,25,4,5,2,5022.5712855762595,5026.147668933526,28405.2333
50,0,0,1808,25,4,5,1,5022.5712855762595,5028.405790988301,21093.9567
50,0,0,1870,25,4,5,0,5022.5712855762595,5035.397340903555,17334.7751
800,0,0,30066,25,4,6,9,6223.2632639302665,6225.4739743179725,1352250.317
800,0,0,30040,25,4,6,8,6223.2632639302665,6228.076845426249,1690969.365
800,0,0,30178,25,4,6,7,6223.2632639302665,6229.126203744145,1744224.077
800,0,0,29944,25,4,6,6,6223.2632639302665,6223.514081344515,1731134.144
800,0,0,29724,25,4,6,5,6223.2632639302665,6226.370730804098,1974078.462
800,0,0,30096,25,4,6,4,6223.2632639302665,6224.415601280511,1695760.415
800,0,0,29864,25,4,6,3,6223.2632639302665,6226.590640221042,1955152.469
800,0,0,29998,25,4,6,2,6223.2632639302665,6223.514081344515,2090591.511
800,0,0,29942,25,4,6,1,6223.2632639302665,6236.625556356974,2522167.803
800,0,0,30104,25,4,6,0,6223.2632639302665,6224.415601280511,2444226.312
400,0,0,15118,25,4,6,9,6223.2632639302665,6228.232400854376,1271334.198
400,0,0,14956,25,4,6,8,6223.2632639302665,6237.099277349944,1351983.327
400,0,0,14992,25,4,6,7,6223.2632639302665,6245.374852462739,1331960.883
400,0,0,14998,25,4,6,6,6223.2632639302665,6227.405719453096,1416732.252
400,0,0,15004,25,4,6,5,6223.2632639302665,6228.076845426249,1642280.244
400,0,0,14880,25,4,6,4,6223.2632639302665,6226.249280334225,1649449.64
400,0,0,15038,25,4,6,3,6223.2632639302665,6224.459168031261,1366268.917
400,0,0,14958,25,4,6,2,6223.2632639302665,6236.513764633295,1714666.561
400,0,0,14968,25,4,6,1,6223.2632639302665,6223.514081344515,1709714.552
400,0,0,15018,25,4,6,0,6223.2632639302665,6226.008711241913,1908041.806
200,0,0,7486,25,4,6,9,6223.2632639302665,6244.900583138311,822557.7556
200,0,0,7402,25,4,6,8,6223.2632639302665,6237.327200445505,979839.8373
200,0,0,7514,25,4,6,7,6223.2632639302665,6241.857767446132,1059335.31
200,0,0,7400,25,4,6,6,6223.2632639302665,6237.256624016139,971006.4599
200,0,0,7494,25,4,6,5,6223.2632639302665,6236.884832017936,943470.0465
200,0,0,7434,25,4,6,4,6223.2632639302665,6223.2632639302665,856547.7394
200,0,0,7422,25,4,6,3,6223.2632639302665,6236.530078440784,1074333.151
200,0,0,7450,25,4,6,2,6223.2632639302665,6223.286728765444,935799.4279
200,0,0,7476,25,4,6,1,6223.2632639302665,6223.449361424912,1036931.912
200,0,0,7484,25,4,6,0,6223.2632639302665,6225.328500969728,951002.3783
100,0,0,3784,25,4,6,9,6223.2632639302665,6238.456848572021,519542.1083
100,0,0,3742,25,4,6,8,6223.2632639302665,6237.7688122695245,567544.7091
100,0,0,3686,25,4,6,7,6223.2632639302665,6241.635358413819,542950.569
100,0,0,3724,25,4,6,6,6223.2632639302665,6236.822519742663,529541.8078
100,0,0,3794,25,4,6,5,6223.2632639302665,6240.426804141793,543049.713
100,0,0,3742,25,4,6,4,6223.2632639302665,6231.189164795953,518857.3414
100,0,0,3634,25,4,6,3,6223.2632639302665,6227.405719453096,532680.1583
100,0,0,3774,25,4,6,2,6223.2632639302665,6242.346466377357,540560.115
100,0,0,3632,25,4,6,1,6223.2632639302665,6237.181840705898,534027.8144
100,0,0,3722,25,4,6,0,6223.2632639302665,6231.526939,551584.5267
50,0,0,1852,25,4,6,9,6223.2632639302665,6227.405719453096,206695.254
50,0,0,1870,25,4,6,8,6223.2632639302665,6240.717967825559,127034.0662
50,0,0,1796,25,4,6,7,6223.2632639302665,6262.776200355704,87390.2189
50,0,0,1852,25,4,6,6,6223.2632639302665,6257.838994398723,61826.1808
50,0,0,1812,25,4,6,5,6223.2632639302665,6255.1220609101865,35894.3734
50,0,0,1832,25,4,6,4,6223.2632639302665,6251.558761417371,31507.4035
50,0,0,1866,25,4,6,3,6223.2632639302665,6262.106449924751,21573.5066
50,0,0,1866,25,4,6,2,6223.2632639302665,6236.677709152196,19778.8877
50,0,0,1852,25,4,6,1,6223.2632639302665,6260.086661331407,15505.0403
50,0,0,1872,25,4,6,0,6223.2632639302665,6237.351073182075,12717.3277
800,0,0,30112,25,4,7,9,4968.869269,4970.005769981111,1870081.578
800,0,0,29988,25,4,7,8,4968.869269,4970.035444617001,1544104.792
800,0,0,30078,25,4,7,7,4968.869269,4970.035444617001,1774207.286
800,0,0,29852,25,4,7,6,4968.869269,4974.116660003495,1921483.747
800,0,0,30046,25,4,7,5,4968.869269,4968.869269,1717308.185
800,0,0,29912,25,4,7,4,4968.869269,4970.035444617001,1784458.109
800,0,0,30134,25,4,7,3,4968.869269,4969.142376284397,1945751.656
800,0,0,29916,25,4,7,2,4968.869269,4969.265840370934,2086363.982
800,0,0,29844,25,4,7,1,4968.869269,4974.083715828487,2651142.204
800,0,0,29890,25,4,7,0,4968.869269,4968.869269,2359873.666
400,0,0,14878,25,4,7,9,4968.869269,4973.907404554886,1255833.949
400,0,0,14942,25,4,7,8,4968.869269,4970.035444617001,1246755.623
400,0,0,14986,25,4,7,7,4968.869269,4970.035444617001,1295062.447
400,0,0,14968,25,4,7,6,4968.869269,4971.635317499386,1359088.698
400,0,0,15106,25,4,7,5,4968.869269,4971.368206490538,1299744.796
400,0,0,15046,25,4,7,4,4968.869269,4971.852397900321,1471840.64
400,0,0,15018,25,4,7,3,4968.869269,4972.346250704328,1496269.919
400,0,0,15050,25,4,7,2,4968.869269,4968.869269,1481007.816
400,0,0,15180,25,4,7,1,4968.869269,4971.635317499386,1934850.091
400,0,0,15052,25,4,7,0,4968.869269,4969.142376284397,1831390.761
200,0,0,7360,25,4,7,9,4968.869269,4975.441076934538,917950.7067
200,0,0,7464,25,4,7,8,4968.869269,4972.554622083908,967202.2014
200,0,0,7568,25,4,7,7,4968.869269,4972.357258988564,962654.7677
200,0,0,7412,25,4,7,6,4968.869269,4968.869269,913527.9835
200,0,0,7582,25,4,7,5,4968.869269,4971.368206490538,895678.124
200,0,0,7396,25,4,7,4,4968.869269,4986.839495001802,1115452.96
200,0,0,7434,25,4,7,3,4968.869269,4972.000923561915,986264.9614
